recipe_name,niacin,vitaminB6,vitaminC,sodium,carbohydrates,sugars,calories,thiamin,caloriesFromFat,folate,calcium,fiber,fat,iron,cholesterol,protein,vitaminA,potassium,saturatedFat,magnesium,apple,avocado,bacon,basil,bay lea,beans,beef,bell pepper,black pepper,bouillon,bread,bread crumbs,broccoli,broth,butter,carrot,cayenne pepper,celery,cheese,chicken,chile peppers,chili powder,cilantro,corn,cream,cucumber,cumin,dressing,egg,flour,garlic,ginger,ham,honey,lemon,lettuce,lime,mayonnaise,milk,mushroom,mustard,noodles,oil,olives,onion,oregano,paprika,parsley,pasta,peas,pork ,potatoe,red pepper,rice,roast,rosemary,sage,salsa,salt,salt and ground black pepper,sauce,spinach,stock,sugar,thyme,tomato,vinegar,water,wine,zucchini,category
Layered Spinach Mostaccioli,13.41427,0.457552,6.26,1027.97,59.94904,15.40609,462.3024,0.3708288,125.5409,188.9864,514.6832,7.74,13.94899,3.771872,35.6864,23.89162,7623.781,784.3984,6.596191,107.6408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Pasta
Lazygirl's Ground Turkey Stroganoff,12.96141,0.4580308,1.414809,948.5176,41.81896,1.957019,463.3483,0.3374684,176.6357,127.5563,52.45139,2.362631,19.62618,4.924923,124.6153,30.53307,953.6849,370.7412,4.417825,56.27286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Pasta
Lebanese Baked Eggplant,11.63303,0.8389375,25.656,745.1033,42.45784,13.84333,615.3217,0.3242708,352.1631,80.67191,103.645,9.273084,39.12924,5.503376,65.68501,29.24284,377.5763,1375.246,8.404999,126.5783,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Casseroles
Lebanese Fattoosh,3.142662,0.2301225,63.4675,2940.973,29.06127,5.306549,304.7345,0.340545,178.8194,172.0781,140.6115,5.530501,19.86883,4.076825,0.0,6.01655,5650.57,627.369,2.598455,48.06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Vegetable Salads
Lebanese Radish Salad,0.8118936,0.1216753,9.301796,202.4866,4.494953,1.845148,154.5451,0.05439309,134.1151,29.2215,29.26455,1.904348,14.90168,0.6367332,0.0,2.680996,8.782223,200.6265,1.645826,29.46995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vegetable Salads
Leek Tomato Dish,1.821048,0.2435446,20.11588,189.0688,20.45308,5.904703,172.965,0.09804869,81.38445,60.09661,105.4636,2.627128,9.042716,2.270312,15.81725,3.964422,2115.51,350.2034,4.160697,31.55073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Casseroles
"Leek, Bacon, and Pasta",8.730326,0.2167821,2.018229,619.0337,59.1327,3.092785,449.1719,0.1839085,125.0193,159.1856,45.38792,4.09904,13.89104,3.332535,31.2125,22.42527,315.9917,320.7821,4.861484,48.92437,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pasta
Leftover Ham And Noodles,8.368893,0.2186942,3.575025,94.9308,55.4914,2.397344,308.5552,0.8370504,38.10394,180.0789,44.01588,2.97089,4.23377,3.101348,65.366,11.77192,106.5717,262.6381,1.207607,49.80602,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Pasta
Leftover Meatloaf Tater Tot Casserole,5.036178,0.2106228,6.238824,1366.069,43.87768,3.32321,606.5957,0.07208244,350.3607,32.2224,236.0332,4.156744,38.92897,2.899557,120.061,26.88696,2043.031,658.7997,15.5179,34.28856,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Casseroles
Leg o' Lamb with Lemon and Rosemary,17.41315,0.2595913,5.833238,359.6563,15.78262,12.37486,499.6016,0.2328462,275.7026,31.79369,29.27181,0.2981313,30.63363,3.286572,153.5891,38.6118,190.018,498.6442,13.95027,38.34625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roasts
Lemon Butter Herb Pasta,2.279996,0.05614395,5.294297,143.821,28.36311,1.594136,239.9944,0.004764966,111.6964,76.22831,15.07961,1.377143,12.41071,1.15249,30.81563,5.2285,368.938,91.56255,7.470484,18.80447,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Pasta
Lemon Coconut Thai-Inspired Pasta,8.74438,0.2846684,27.21118,194.0214,30.75116,4.701278,399.624,0.3696037,200.1786,136.3249,108.2961,3.301612,22.24207,4.464464,26.38125,16.51188,1728.914,578.2665,12.4865,80.99483,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,Pasta
Lemon Cream Pasta with Chicken,17.66269,0.6528895,30.22915,84.59946,48.05483,2.663025,518.7005,0.1004569,220.6131,121.0378,81.61242,3.55957,24.51257,2.652319,132.845,29.78458,906.2048,455.8353,14.28383,61.31873,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pasta
Linguine with Chicken and Vegetables in a Cream Sauce,9.597479,0.3174124,14.66511,224.1239,44.3902,1.287028,505.5678,0.3528274,220.7129,117.5588,167.7729,3.14718,24.52366,2.713327,107.9837,23.93438,957.9598,309.5221,14.32304,51.25309,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,Pasta
Linguine with Spinach and Brie,5.56687,0.1884625,4.449001,304.7075,41.77775,1.981,424.2975,0.12254,208.8419,146.6325,46.0375,2.24575,23.20465,2.20865,28.04,13.0422,1470.258,263.4075,6.990057,43.5175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pasta
Linguini with Vegetables,10.79612,0.6732616,75.7591,45.92437,124.0483,11.83111,739.3799,0.1530113,156.8647,361.0249,103.4345,8.637555,17.42941,5.249571,0.0,22.65981,8246.8,3249.561,2.67404,103.825,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,Pasta
Low-Calorie Spicy Peanut Noodles,0.8434525,0.12859,7.829714,1450.151,18.97903,0.6215,91.75714,0.04178,11.2293,30.46,32.46,8.686143,1.2477,1.129314,0.0,6.4294,605.1129,272.96,0.06146,25.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Pasta
Low-Carb Fauxtato Salad,2.814927,0.5442834,67.38182,409.938,9.667652,4.5083,315.3301,0.1185534,247.0659,107.5773,66.11968,3.881453,27.45177,1.418685,222.45,9.652097,435.0593,522.3699,4.936657,29.85227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Vegetable Salads
Lucky's Lucky Corned Beef and Cabbage,6.871219,0.8256274,85.45575,881.532,36.81896,5.9713,360.128,0.234133,129.9678,93.458,84.134,7.202,14.44087,3.32698,73.05901,18.66068,147.745,1031.448,4.818155,63.3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roasts
Luscious Chicken Casserole,16.88605,0.5837814,10.92267,469.617,13.27069,1.575178,395.7859,0.06854821,211.1111,13.97304,210.6951,1.997492,23.45679,1.679876,88.83469,31.53278,498.9682,338.9976,8.22137,57.37473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Casseroles
Lyndee's Chicken Penne Pasta,17.02146,0.6943021,21.99391,313.81,39.65142,8.391574,332.6432,0.161003,64.22644,31.30642,103.2015,4.527285,7.136271,5.10416,47.09333,27.0926,7247.176,804.5443,1.411866,56.83248,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Pasta
Macaroni Garden Salad,11.41509,0.66914,28.936,457.836,89.01542,12.01514,751.502,1.158018,333.8678,318.074,94.776,9.44672,37.09642,4.6488,16.72,17.77996,2187.902,980.304,5.625408,94.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Vegetable Salads
Malaysian Chinese Style Pasta,17.0609,0.4821455,19.0268,626.2118,90.063,5.972515,671.1924,1.573444,194.8676,297.1172,64.48882,4.839041,21.65195,5.34753,128.721,27.71547,1362.127,587.9633,6.079072,84.75835,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,Pasta
Mama's Lasagna Scramble,11.83398,0.474455,11.9695,1280.38,37.15633,6.752195,408.8008,0.5272404,168.1203,117.9286,207.366,3.487443,18.68004,5.076808,71.65984,23.17913,517.7545,654.2429,9.018223,58.38995,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,Pasta
Mama's Oh-So-Savory Lamb and Eggplant Casserole,12.30663,0.5135823,28.97031,1471.176,22.56514,12.17432,384.6309,0.3138235,209.0378,90.25806,93.77438,8.380199,23.22643,3.919187,77.1525,24.02917,1784.016,1309.12,7.476915,75.65731,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,Casseroles
Manicotti II,11.52676,0.250928,1.493333,1260.627,38.62508,8.21439,710.0439,0.3235767,442.9727,85.60989,355.3147,3.074893,49.21918,2.877024,120.39,28.16189,1030.137,517.4091,22.50383,51.33313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Pasta
Mansaka,14.19503,0.7977434,37.24537,1183.128,39.14607,7.872425,537.4343,0.2596319,244.327,55.51523,381.2345,5.789837,27.14745,4.322271,106.34,34.93676,609.6496,1213.128,13.08023,84.24871,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,Casseroles
Maple Baked Pork Loin Roast,15.87414,0.7415997,5.070729,339.9914,28.05353,22.71865,397.1659,1.349926,115.4674,15.71944,33.19935,0.1686192,12.82972,2.493979,126.5343,40.95566,219.4421,751.3042,4.09877,56.52843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Roasts
Maple-Brined Pork Loin,12.72315,0.6183468,1.91853,4876.229,19.31435,14.47928,375.7244,1.116332,170.2204,8.570952,57.97909,0.593065,18.91337,1.917402,91.97667,30.69688,128.8181,549.0543,6.439859,39.07268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Roasts
Marian's Creamed Corn,2.631487,0.1529603,4.778667,198.3013,26.6865,7.274856,275.7981,0.1346471,163.0085,39.32692,37.55367,2.197,18.11206,0.9753184,48.50125,4.976338,721.9316,199.8587,10.97956,18.69017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Casseroles
Marie's Easy Slow Cooker Pot Roast,15.10709,1.199764,18.28768,271.9261,18.15583,2.410798,540.1869,0.3480183,275.0934,35.14675,47.13412,2.759346,30.56594,6.048739,147.42,45.73735,3845.953,1172.736,12.0583,69.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Roasts
Marinated Grilled Pork Tenderloin,12.24091,0.5909365,3.788806,1120.574,28.07668,25.22902,312.9612,0.9915947,74.27923,11.78558,24.39507,0.4202434,8.253247,2.001713,94.705,31.50697,168.439,544.0294,2.96739,46.26101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Roasts
Marinated Pork Roast With Apricot Sauce,23.79711,1.101305,6.13281,1540.522,37.51404,21.07328,670.7394,2.006478,277.4023,17.14978,71.31921,0.7050111,30.82248,3.695546,165.5033,57.44667,135.6341,935.0154,10.86405,65.77628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Roasts
Marinated Ranch Style Pot Roast,4.305219,0.3821495,1.312683,620.1288,5.722504,2.304154,596.5574,0.09586379,462.2949,7.896611,52.23032,1.384195,51.3661,3.727202,96.9625,26.28204,46.93715,436.6814,13.19356,32.95968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Roasts
Marinated Salad,1.494588,0.1093863,23.88198,723.7189,43.67761,29.81854,307.0397,0.08326256,130.3996,51.61037,31.0498,4.234932,14.48885,1.547155,0.0,3.968891,631.215,253.3885,1.90584,21.42063,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Vegetable Salads
Marinated Vegetable Medley,0.8264925,0.08954753,24.03365,607.0428,9.771843,2.1836,208.0439,0.040903,164.6917,20.44437,20.88165,3.116698,18.29907,0.3951104,0.0,2.863852,2820.276,168.3107,2.863847,8.111363,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Vegetable Salads
Marinated Vegetable Salad,0.9211254,0.1818733,8.10875,638.8721,48.40691,41.76665,319.2677,0.09371279,130.0611,31.60542,53.21835,2.982292,14.45124,0.7048151,0.0,1.478973,10308.84,384.5282,1.113885,22.60758,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Vegetable Salads
Marmalade Glazed Pork Roast,20.35227,1.057748,41.88715,135.7055,55.38763,34.384,667.1268,1.794513,256.5543,109.9532,105.4685,6.898425,28.50603,2.619987,137.965,47.89699,115.4695,1272.058,9.600396,86.75675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Roasts
Martha's Magic Meat Rub Pork Roast,10.99452,0.3989807,4.886345,614.7219,3.173112,0.5006186,281.4729,0.687512,151.5283,19.61612,45.56188,1.410573,16.83648,2.596204,97.0,28.43422,624.4473,483.3148,5.789396,33.06393,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Roasts
Meatball Sub Casserole,13.47,0.49644,4.1594,1385.894,57.9673,15.19293,733.1185,0.09693,334.7356,40.1739,341.5706,7.601974,37.19285,4.542,139.91,39.07547,1017.059,940.215,12.39233,71.8433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Casseroles
Meaty Buns Casserole,11.32281,0.3185081,9.513491,1720.614,33.07577,3.627188,613.1121,0.5202562,334.165,53.23368,355.3951,2.755713,37.12944,3.897864,107.7103,33.95938,824.7368,369.3383,16.21832,35.98485,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Casseroles
Mediterranean Greek Salad,2.027642,0.227722,16.0072,486.3553,9.343952,4.469563,130.6223,0.1105171,78.7932,26.73542,176.7978,2.137024,8.7548,1.29944,25.03125,5.535049,890.4899,370.8524,4.591607,27.63039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Vegetable Salads
Mediterranean Lentil Salad,1.793175,0.1734208,8.148714,452.7936,16.23679,2.959083,147.3963,0.1251439,63.71078,121.9584,31.07913,5.795349,7.078976,2.41302,0.0,5.976908,2875.383,342.4561,0.9883469,28.14012,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Vegetable Salads
Mediterranean Medley Salad,0.6862794,0.06824855,0.966675,300.9445,9.526663,5.11015,160.6277,0.02319602,110.7609,8.109966,83.30308,2.177437,12.30677,0.3415287,12.61575,4.394108,342.1262,27.29321,3.375957,6.056983,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Vegetable Salads
Mediterranean Rice Salad,2.237839,0.1856666,24.64141,606.5812,31.91327,1.879617,228.5245,0.18362,87.06231,60.38,48.49036,2.321088,9.67359,2.311867,0.0,3.615011,525.4443,150.1694,1.379909,18.89886,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Vegetable Salads
Mediterranean-Style Eggplant Pasta,6.251981,0.4476915,21.00968,890.7241,68.10796,13.06932,567.1841,0.1604851,219.2296,181.7127,428.8908,9.501651,24.35885,4.519269,44.62857,21.93476,921.2643,797.33,9.935874,74.80148,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,Pasta
Melanie's Chicken Biscuits Casserole,10.07618,0.2081756,1.021125,761.25,20.87256,4.027087,436.8581,0.2044269,247.8559,32.48937,187.7025,0.404375,27.53955,2.221875,88.71687,25.55434,554.6581,283.6112,11.69987,30.52625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Casseroles
Melitzanosalata Agioritiki (Athenian Eggplant Salad),1.508342,0.1619396,5.71975,179.1448,6.975698,3.410653,99.07076,0.08207645,62.4221,29.16207,90.16511,3.23327,6.935789,0.4247041,14.01978,3.357595,296.6833,259.9616,2.865037,17.94549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Vegetable Salads
Mexi-Quinoa Chicken Casserole,14.11122,0.9165796,35.66634,2255.631,54.8376,9.616548,457.7667,0.3523448,129.9384,139.658,166.0715,12.60367,14.4376,5.903458,51.7525,29.92308,1189.888,1313.324,4.327669,151.0553,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Casseroles
Mexican Lasagna - No Lasagna Noodles!,5.314945,0.1325538,1.47,747.7875,27.46116,0.3542178,368.4988,0.2105513,178.8282,50.53563,26.24297,2.51125,19.8698,2.334675,61.00254,19.21879,0.0,199.187,10.76149,23.53953,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Casseroles
Mexican Pot Roast,4.374306,0.2895598,49.19465,771.9088,5.422302,2.098788,212.8069,0.07953263,100.9764,11.1705,17.25885,0.6755631,11.2196,2.828529,70.22499,21.20072,338.1296,276.3218,3.757324,22.19472,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Roasts
